barcode,id_sku,product_name,price_default,price_card,price_discount,price2_qr,source_count,source_files
,270103372172,Вино ANNA SPINATO Diligo Пино Гриджио Венето DOC сортовое бел. сух. (Италия) 0. 75L,"2526,31","1689,99",,2399.99,1,25_2-10.csv
,270103445734,Вино PECCATORE Пеккаторе Дору выдерж. кр. сух. (Португалия) 0. 75L,"1684,20","1223,99",,1599.99,1,26_12-20.csv
,270103448126,Вино MATSU EI Recio выдерж. кр. сух. (Испания) 0. 75L,"3413,68","2794,99",,3242.99,1,26_12-20.csv
,270103458162,Вино LE GRAND NOIR Ле Гран Нуар Шардоне ординарное бел. сух. (Франция) 0. 75L,"1736,84","1299,99",,1649.99,1,25_2-10.csv
,270103553840,Вино FADO Фадо Резерва выдерж. кр. сух. (Португалия) 0. 75L,"2526,31","1835,99",,2399.99,1,26_12-20.csv
,270103573328,Вино SATIS DEI VDT Кастилья кр. сух. (Испания) 0. 75L,"1789,47","1239,99",,1699.99,1,26_12-20.csv
,270103678833,Вино JARDIN DES CHARMES SAUVIGNON ИГП Пэй Кото де Безье бел. сух. (Франция) 0. 75L,"1789,47","1429,99",,1699.99,1,25_2-10.csv
,270103709967,Вино PORTAL DEL MONTSANT Сантес кр. сух. (Испания) 0. 75L,"2631,57","1699,99",,,1,26_12-20.csv
,270103711312,Вино LA CHIARA сорт. орд. Гави депь Комуне ди Гави бел. сух. (Италия) 0. 75L,"2736,84","1799,99",,2599.99,1,25_2-10.csv
,270103722683,Вино MUCHO MAS кр. п/ сух. (Испания) 0. 75L,"1513,69","1199,99",,1437.99,1,26_12-20.csv
,270103740229,Вино ROQUETA Эстасьонес Темпранильо орд. сорт. кр. сух. (Испания) 0. 75L,"999,99","785,99",,949.99,1,26_12-20.csv
,270108602127,Вино LE FANTAISIES DE CAPION IGP региона Лангедок бел. сух. (Франция) 0. 75L,"1789,47","1299,99",,1699.99,1,25_2-10.csv
,270108704080,Вино REMY PANNIER Sauvignon Валь де Луаре сортовое ордин. бел. сух (Франция) 0. 75L,"1578,99","1374,99",,1499.99,1,25_2-10.csv
,270108726573,Вино HAUT MARIN Colombard Ugni- blanc Littorine ордин. бел. сух. (Франция) 0. 75L,,"1104,99",,1399.99,2,25_2-10.csv
,270108728573,Вино HAUT MARIN Colombard Ugni- blanc Littorine ордин. бел. сух. (Франция) 0. 75L,"1747,36","1104,99",,,1,25_2-10.csv
,270108770499,Вино PURE ALTITUDE Совиньон Блан бел. сух (Франция) 0. 75L,"2315,78","1499,99",,2199.99,2,25_2-10.csv
,270108770500,Вино PURE ALTITUDE Шардоне бел. сух. (Франция) 0. 75L,"2315,78","1499,99",,2199.99,1,25_2-10.csv
,270109071880,Вино BATASIOLO Granee Гави дель Комуне ди Гави бел. сух. (Италия) 0. 75L,"2842,10","1899,99",,,1,25_2-10.csv
,270109127683,Вино SCALA Tenuta Sant' Ant Garg Chard орд. ИЖТ Тревенеция бел. п/ сух. (Италия) 0. 75L,"3157,89","1639,00",,2999.99,1,25_2-10.csv
,270109138818,Вино HAAS FRANZISKUS Пино Гриджио сортовое орд. бел. сух. (Италия) 0. 75L,"2842,19","1999,99",,,1,25_2-10.csv
,270109148690,Вино NICOLA BERGAGLIO Минайя Гави ДОКГ Дель Комуне ДиГавиРоверето сорт орд бел сух (Италия) 0. 75L,"1894,79","1529,99",,1799.99,1,25_2-10.csv
,270109220586,Вино LE RIME Тоскана ординарное бел. сух. (Италия) 0. 75L,"2315,78","1749,99",,2199.99,1,25_2-10.csv
,270109220594,Вино CIELO Гарганега э Шардоне бел. п/ сух. (Италия) 0. 75L,"1674,79","1019,99",,1590.99,1,25_2-10.csv
,270109345143,Вино PFEFFERER Пфефферер орд бел. п/ сух (Италия) 0. 75L,"2510,52","1899,99",,2384.99,1,25_2-10.csv
,270109362833,Вино BANFI Principessa Gavia Gavi Принцесса Гавиа орд. сорт. бел. сух. (Италия) 0. 75L,"2631,57","1849,99",,2499.99,1,25_2-10.csv
,270109439157,Вино 4 VOLTE Bianco бел. сух (Италия) 0. 75L,"1673,68","1326,99",,1589.99,1,25_2-10.csv
,270109459511,Вино ITALO CESCON Пино Гриджо Фриули DOC бел. сух. (Италия) 0. 75L,"3153,69","2699,99",,2995.99,1,25_2-10.csv
,270109468615,Вино COME IL VENTO Совиньон дель Поджиарелло Эмилия-Романья IGT бел. п/ сух. (Италия) 0. 75L,"2105,26","1699,99",,1999.99,1,25_2-10.csv
,270109474196,Вино BRUNI Греканико Пино Гридко ординарное бел. п/ сух. (Италия) 0. 75L,"1442,10","999,99",,1369.99,1,25_2-10.csv
,270109493645,Вино CIELO Треббьяно Пино Гриджо бел. п/ сух. (Италия) 0. 75L,"1674,79","1019,99",,1590.99,1,25_2-10.csv
,270109515348,Вино GAVI DEI GAVI бел. сух. (Италия) 0. 75L,"7368,49","6289,99",,6999.99,1,25_2-10.csv
,270109598580,Вино PRIMOSOLE Пино Гриджно Терре Сичиалиане сорт. ординар. бел. сух (Италия) 0. 75L,"1299,99","1099,99",,1234.99,1,25_2-10.csv
,270109634321,Вино SANT ORSOLA Пино Гриджио сортовое бел. сух. (Италия) 0. 75L,"1578,94","999,99",,1499.99,1,25_2-10.csv
,270109663334,Вино PRIARA Пино Гриджио ординар. бел. сух. (Италия) 0. 75L,"2631,57","1999,99",,,1,25_2-10.csv
,270109664331,Вино VIVALDI Garganega Veneto сорт. орд. бел. п/ сух. (Италия) 0. 75L,"1578,94","999,99",,1499.99,1,25_2-10.csv
,270109678456,Вино IL ROCCHIN Gavi бел. сух. (Италия) 0. 75L,"2105,26","1799,99",,1999.99,1,25_2-10.csv
,270109686303,Вино DONNAFUGATA Антилия Сицилия ординар. бел. сух (Италия) 0. 75L,"4210,59","2189,99",,3999.99,1,25_2-10.csv
,270109701123,Вино STELLA BELLA Пино Гриджио бел. сух. (Италия) 0. 75L,"1473,68","899,99",,1399.99,1,25_2-10.csv
,270109737250,Вино ARAGOSTA Верментино ди Сарденья бел. сух. (Италия) 0. 75L,"3157,89","2039,99",,2999.99,1,25_2-10.csv
,270109748732,Вино MAXALE Мачерато Шардоне copт. бел. п/ cyx (Италия) 0. 75L,"2210,52","1631,99",,2099.99,1,25_2-10.csv
,270109751034,Вино TRESCA Grillo сорт. бел. сух. (Италия) 0. 75L,"1263,15","899,99",,1199.99,1,25_2-10.csv
,270109882079,Вино Sante Rive Соаве ординарное бел. сух. (Италия) 0. 75L,"1674,79","1019,99",,1590.99,1,25_2-10.csv
,270110210102,Вино VINA ESMERALDA бел. п/ сух. (Испания) 0. 75L,"1578,94","1099,99",,1499.99,1,25_2-10.csv
,270110453339,Вино PIEDRA DEL MAR Риас Байшас DO ординарное сортовое бел. сух. (Испания) 0. 75L,"3157,89","1949,00",,2999.99,1,25_2-10.csv
,270110503735,Вино PEDRA DA AUGA Альбариньо Риас Байшас DO ординарное сортовое бел. сух. (Испания) 0. 75L,"2631,57","1899,99",,,1,25_2-10.csv
,270110608368,Вино PRIORITARIO Виньо Верде ДОК бел. п/ сух. (Португалия) 0. 75L,"1263,15","719,99",,,1,25_2-10.csv
,270110675919,Вино BIENBEBIDO PULPO ординар. бел. п/ сух. (Испания) 0. 75L,"2105,26","1632,99",,1999.99,1,25_2-10.csv
,270110718271,Вино VEGA SINDOA Шардоне Нексас сорт. орд. Наварра бел. сух. (Испания) 0. 75L,"1578,94","1325,99",,1499.99,1,25_2-10.csv
,270110722400,Вино FAUSTINO RIVERO ULECIA Chardonnay орд. сорт. бел. сух. (Испания) 0. 75L,"1368,42","1159,99",,1299.99,1,25_2-10.csv
,270110722438,Вино FAUSTINO RIVERO ULECIA Macabeo орд. сорт. бел. сух. (Испания) 0. 75L,"1368,42","1159,99",,1299.99,1,25_2-10.csv
,270110725365,Вино MALAMIGO Леди Драма ординар. бел. п/ сух. (Испания) 0. 75L,"1452,63","1199,99",,1379.99,1,25_2-10.csv
,270110733288,Вино GATAO бел. п/ сух. (Португалия) 0.75L,"1684,20","1223,99",,1599.99,1,25_2-10.csv
,270110770387,Вино ROQUETA Origen Sl Эстасьонес Макабео Вердехо орд. бел. сух (Испания) 0. 75L,"1263,15","917,99",,,1,25_2-10.csv
,270110854581,Вино CARE Кариньена Шардонне сорт. бел. сух. (Ислания) 0. 75L,"2105,26","1499,99",,1999.99,1,25_2-10.csv
,270122717899,"Вино безалкогольное HANS BAER Рислинг бел. (Германия) 0, 75L","1526,31","999,99",,1449.99,1,25_12-20.csv
,270122724887,"Вино безалкогольное LE PETIT BERET Sauvignon (Франция) 0, 75L","1368,42","699,99",,1299.99,1,25_12-20.csv
,270122724897,"Вино безалкогольное LE PETIT BERET Rose Prestige (Франция) 0, 75L","1368,42","1049,99",,1299.99,1,25_12-20.csv
,270122736634,"Вино безалкогольное MAYBACH бел. п/сух. (Германия) 0, 75L","1263,15","799,99",,1199.99,1,25_12-20.csv
,270122736635,"Вино безалкогольное MAYBACH роз. п/сух. (Германия) 0, 75L","1263,15","769,99",,1199.99,1,25_12-20.csv
,270122743471,"Вино безалкогольное JP. CHENET Шардоне белое сл. (Франция) 0, 75L","947,36","799,99",,899.99,1,25_12-20.csv
,270122746022,"Напиток безалкогольный LE GRAND NOIR Гренаш Блан Шардоне Ле Селье Жан д' Алибер негаз. (Франция) 0, 75L","1894,73","1529,99",,1799.99,1,25_12-20.csv
,270122774356,"Вино безалкогольное DOPPIO PASSIO Альтернатива Россо кр. (Италия) 0, 75L","1684,20","1299,99",,1599.99,1,25_12-20.csv
,270122774357,"Вино безалкогольное DOPPIO PASSIO Альтернатива Бьянко бел. (Италия) 0, 75L","1684,20","1299,99",,1599.99,1,25_12-20.csv
,270122794344,"Вино безалкогольное FREE PASS Chardonnay бел. п/ сл. (Германия) 0, 75L","947,36","549,99",,899.99,1,25_12-20.csv
,270122866241,"Вино безалкогольное CARL JUNG Cuvee red кр. (Германия) 0, 75L","1684,20","1199,99",,1599.99,1,25_12-20.csv
,270122868240,"Вино безалкогольное CARL JUNG Cuvee white бел. (Германия) 0, 75L","1684,20","999,99",,1599.99,1,25_12-20.csv
,270122881719,"Вино безалкогольное E ENJOY ЭнджОй ит Шардоне бел. п/ сл. (Германия) 0, 75L","894,73","849,99",,849.99,1,25_12-20.csv
,270123558781,Вино CELLIER DES DAUPHINS Селье де Дофен Медитерране Престиж роз. сух. (Франция) 0. 25L,"599,99","419,99",,569.99,1,25_12-20.csv
,270123559195,"Вино GOOD STEAK Шардоне Кубань ЗГУ Российск. бел. сух. (Россия) 0, 187L","263,15","179,99",,249.99,1,25_12-20.csv
,270123560101,Вино JP. CHENET Ориджинал Каберне Сира кр. п/ сух. (Франция) 0. 187L,"586,42","399,99",,539.99,1,25_12-20.csv
,270123568019,Вино JP. CHENET Ориджинал Гренаш Сенсо ордин. роз. п/ сух. (Франция) 0. 187L,"568,42","399,99",,539.99,1,25_12-20.csv
,270123568418,Вино JP. CHENET Ориджинал Коломбар Шардоне бел. п/сух. Франция 0.187L,"568,42","399,99",,539.99,1,25_12-20.csv
,270123586685,"Вино CIELO Пино Гриджио делле Венецие ординарное бел. п/ сух. (Италия) 0, 187L","612,69","499,99",,581.99,1,25_12-20.csv
,270123630947,"Вино TORRES Винья Соль ординарное бел. сух. (Испания) 0, 187L","526,39","299,99",,499.99,1,25_12-20.csv
,270123630978,"Вино САНГРЕ ДЕ ТОРО Ориджинал выдерж. кр. сух. (Испания) 0, 187L","526,39","399,99",,499.99,1,25_12-20.csv
,270123677015,"Вино СИХАРУЛИ Саперави ординар. сорт. кр. сух. (Грузия) 0, 187L","426,31","275,99",,404.99,1,25_12-20.csv
,270123725831,"Вино CANA Центральная долина DO бел. сух. (Чили) 0, 187L","368,42","249,99",,349.99,1,25_12-20.csv
,270123725882,"Вино CANA Центральная долина DO кр. сух. (Чили) 0, 187L","368,42","249,99",,349.99,1,25_12-20.csv
,270123730154,"Вино ВАЛЕРИЙ ЗАХАРЬИН Шардоне Российск. ЗГУ Крым авторское бел. сухю (Россия) 0, 187L","568,42","249,99",,539.99,1,25_12-20.csv
,270123770017,Вино ФРОНТЕРА Каберне Совиньон кр. п/ сух. (Чили) 0. 375L,"631,57","449,99",,599.99,1,25_12-20.csv
,270123770503,"Вино UNDURRAGA Совиньон Блан сортовое бел. сух. (Чили) 0, 187L","442,10","326,99",,419.99,1,25_12-20.csv
,270123794224,Вино ФРОНТЕРА Шардоне сорт. орд. бел. п/ сух. (Чили) 0. 375L,"631,57","449,99",,599.99,1,25_12-20.csv
,270205862794,"Коктейль винный KAFER Hugo газ. сл. (Германия) 0, 2L","526,31","349,99",,499.99,1,25_12-20.csv
,270205862795,"Коктейль винный KAFER Sprizz газ. сл. (Германия) 0, 2L","526,31","349,99",,499.99,1,25_12-20.csv
,270207659437,"Напиток безалкогольный ABRAU LIGHT Zero ароматиз. сильногазир. (Россия) 0, 75L","547,36","259,99",,519.99,1,25_12-20.csv
,270207716055,"Напиток безалкогольный ABRAU LIGHT Аромат. с/газ. (Россия) 0, 25L","144,99","129,99",,137.79,1,25_12-20.csv
,270207716056,"Напиток безалкогольный ABRAU LIGHT Аромат. розовый с/газ. (Россия) 0, 25L","144,99","129,99",,,1,25_12-20.csv
,270207736529,"Напиток безалкогольный SANTO STEFANO Bianco (Россия) 0, 25L","252,63","129,99",,239.99,1,25_12-20.csv
,270207736530,"Напиток безалкогольный SANTO STEFANO Rosso (Россия) 0, 25L","252,63","129,99",,239.99,1,25_12-20.csv
,270207793210,"Напиток безалкогольный BRUNI Зеро сильногаз. с виноградным соком (Италия) 0, 75L","1578,94","969,88",,1499.99,1,25_12-20.csv
,270501244982,Вино МОНАСТЫРСКАЯ ТРАПЕЗА кр. сух. ТетраПак (Россия) 1L,"399,99","329,99",,379.99,1,25_12-20.csv
,270501442734,Вино GUSTARE кр. сух. (Россия) 1L,"421,05","269,99",,399.99,1,25_12-20.csv
,270501630857,Вино МОНАСТЫРСКАЯ ТРАПЕЗА кр. п/ сл. ТетраПак (Россия) 1L,"399,99","329,99",,379.99,1,25_12-20.csv
,270501630894,Вино МОНАСТЫРСКАЯ ТРАПЕЗА бел. п/ сл. (Россия) 1L,"399,99","329,99",,379.99,1,25_12-20.csv
,270501654895,Вино СЕМЬ ВИНОДЕЛОВ кр. п/ сл. (Россия) 1L,"315,78","209,99",,299.99,1,25_12-20.csv
,270501655666,Вино КУБАНСКАЯ ВОЛЬНИЦА кр. п/ сл. (Россия) 1L,"378,94","299,99",,359.99,1,25_12-20.csv
,270501656814,Вино СЕМЬ ВИНОДЕЛОВ кр. сух. (Россия) 1L,"315,78","229,99",,299.99,1,25_12-20.csv
,270501663476,Вино TRADITIONAL WINE Саперави сортовое кр. сух. (Россия) 2L,"894,73","599,99",,599.99,1,25_12-20.csv
,270501669477,Вино TRADITIONAL WINE Каберне сортовое кр. сух. (Россия) 2L,"894,73","704,99",,704.99,1,25_12-20.csv
,270501709763,Вино GRILLWINE ординарное кр. сух. (Россия) 1L,"421,05","295,99",,399.99,1,25_12-20.csv
,270501718249,Вино КРЫМСКИЙ ТАЛИСМАН ординарное кр. п/ сл. (Россия) 1L,"421,09","339,99",,,1,25_12-20.csv
,270501734901,Вино GUSTARE кр. п/ сл. (Россия) 1L,"294,99","269,99",,280.29,1,25_12-20.csv
,270501748943,Вино МУКУНДАРИ Саперави кр. п/ сл. (Россия) 1L,"421,05","319,99",,399.99,1,25_12-20.csv
,270501768525,Вино EL TORITO Олимп Фелис орд. кр. сух. (Россия) 2L,"842,10","699,99",,799.99,1,25_12-20.csv
,270502244984,Вино МОНАСТЫРСКАЯ ТРАПЕЗА бел. сух. (Россия) 1L,"399,99","329,99",,379.99,1,25_12-20.csv
,270502758145,Вино EL TORITO Олимп Фелис орд. бел. сух. (Россия) 2L,"842,10","699,99",,799.99,1,25_12-20.csv
,279109432370,Вино SANT ORSOLA Coaве бел. сух. (Италия) 0. 75L,"1473,68","899,99",,1399.99,1,25_2-10.csv
,360101792617,Напиток кисломолочный LET S GO 6/ лакт. высокобелковый клубника банан без змж (Россия) 340г,"189,99","169,99",,180.49,1,49_5.csv
,360102716827,Коктейль высокобелковый к/ м ACTIVE ENERGY c соком Тропический микс Апельсин- ананас без амж (Россия) 230мл,"121,09","99,99",,,1,49_5.csv
,360102716881,Коктейль высокобелковый к/ м ACTIVE ENERGY c соком Гранат- малина без змж (Россия) 230мл,"131,57","99,99",,,1,49_5.csv
,360102716941,Коктейль высокобелковый к/ м ACTIVE ENERGY c соком Манго- маракуйя без змж (Россия) 230мл,"121,09","99,99",,,1,49_5.csv
,360102792151,Напиток молочный МОЛОЧНАЯ КУЛЬТУРА высокобелковый обезжиренный б/ лакт. Пина Колада 0% без змж (Россия) 250г,"178,99","114,99",,,1,49_5.csv
,360102792152,Напиток молочный МОЛОЧНАЯ КУЛЬТУРА высокобелковый обезжир. б/ лакт. Ванильный пломбир без змж (Россия) 250г,"178,99","114,99",,,1,49_5.csv
,360102792615,Напиток кисломолочный LET S GO б/ лакт. высокобелковый гранат малина без эмж (Россия) 340г,"189,99","169,99",,180.49,1,49_5.csv
,360102792616,Напиток кисломолочный LET S GO б/ лакт. высокобелковый малина пломбир без змж (Россия) 340г,"189,99","169,99",,180.49,1,49_5.csv
,360102792618,Напиток кисломолочный LET S GO б/ лакт. высокобелковый вишня брусника без эмж (Россия) 340г,"179,99","159,99",,170.99,1,49_5.csv
,360102864503,Напиток кисломолочный MOLVEST Protein max высокобелковый обезж. б/ лак. латте- макиато (Россия) 240г,"231,57","159,99",,219.99,1,49_5.csv
,360102864505,Напиток кисломолочный MOLVEST Protein max высокобелковый обезж. б/ лак. кокос- ваниль (Россия) 240г,"231,57","159,99",,219.99,1,49_5.csv
,360102864506,Напиток кисломолочный MOLVEST Protein max высокобелковый обезж. б/ лак. клубника- личи (Россия),"231,57","159,99",,219.10,1,49_5.csv
,360108590387,Продукт овсяный NEMOLOKO Yo' gurt груша- овсяные хлопья (Россия) 130г,"73,69","47,99",,,1,49_5.csv
,360108640398,Продукт соевый NEMOLOKO Yo' gurt клубника (Россия) 130г,"66,39","49,99",,,1,49_5.csv
,360108699851,Продукт овсяный питьевой VELLE ферментированный Малина (Россия) 230г,"73,99","64,99",,70.29,1,49_5.csv
,360108699852,Продукт овсяный питьевой VELLE ферментированный Облепиха (Россия),"73,99","64,99",,70.29,1,49_5.csv
,360108699853,Продукт овсяный питьевой VELLE ферментированный Черника (Россия) 230г,"73,99","64,99",,70.29,1,49_5.csv
,360108865771,Десерт AWAKE POWER питьевой кокосовый манго-апельсин без змж (Россия) 275г,"199,99","164,99",,,1,49_5.csv
,360108865772,Десерт AWAKE POWER питьевой кокосовый клубника- банан без змж (Россия) 275г,"199,99","164,99",,,1,49_5.csv
,360109896142,Растительный напиток ЛЕНТА LIFE йогуртный клубника-банан д/детей с 3 лет (Россия) 250г,"63,19","59,99",,59.99,1,49_5.csv
,360109896258,Растительный напиток ЛЕНТА LIFE йогуртный облепиха д/детей с 3 лет (Россия) 250г,"63,19","59,99",,59.99,1,49_5.csv
,360206699999,Продукт овсяный VELLE Печеное яблоко (Россия) 130г,"82,19","54,99",,77.99,1,49_5.csv
,360206709086,Десерт кокосовый G- BALANCE c йогуртовой закваской Лесные ягоды (Россия) 170г,"121,09","93,99",,,1,49_5.csv
,360401750423,Коктейль молочный LET'S GO высокобелковый б/ лакт. б/ сах. клубника без змж (Россия) 500г,"189,47","159,99",,,1,49_5.csv
,360401750424,Коктейль молочный LET' S GO высокобелковый б/ лакт. б/ сах. ваниль без змж (Россия) 500г,"189,47","159,99",,,1,49_5.csv
,360401750425,LET' S GO высокобелковый б/ лакт. б/ сах. карамель без змж (Россия) 500г,"189,47","159,99",,,1,49_5.csv
,360401750426,Коктейль молочный LET' S GO высокобелковый б/ лакт. б/ сах. шоколад без змж (Россия) 500г,"231,59","189,99",,219.99,1,49_5.csv
,360401897442,Коктейль молочный HYPER у/ паст. б/ лакт. обогащ. белком со вкусом шоколада без змж (Россия) 250г,"210,52","169,99",,199.99,1,49_5.csv
,360401897443,Коктейль молочный HYPER у/ паст. б/ лакт. обогащ. белком со вкусом банана без змж (Россия) 250г,"210,52","169,99",,199.99,1,49_5.csv
,360401897444,Коктейль молочный HYPER y/ паст. б/ лакт. обогащ. белком со вкусом кофе латте без змж (Россия) 250г,"210,52","169,99",,199.99,1,49_5.csv
,370202350064,Конфитюр ZUEGG Клубника экстра (Германия) 320г,"347,39","259,99",,329.99,1,43_15.csv
,370202350066,Конфитюр ZUEGG Абрикос экстра (Германия) 320г,"347,39","259,99",,329.99,1,43_15.csv
,370202350145,Конфитюр ZUEGG Инжир экстра (Германия) 330r,"347,39","259,99",,329.99,1,43_15.csv
,370202379643,Десерт фруктовый ZUEGG Апельсин экстра (Германия) 330г,"347,39","259,99",,329.99,1,43_15.csv
,370202589665,Варенье ВОЛОГОДСКОЕ ВАРЕНЬЕ абрикосовое (Россия) 370r,"284,29","199,99",,269.99,1,43_15.csv
,370202717502,Варенье DELISSE Ананас ст/б (Россия) 200г,"199,99","169,99",,,1,43_15.csv
,370203774131,Готовая основа СТОЛБУШИНО Д/ приготовления глинтвейна (Россия) 250r,"389,49","269,99",,369.99,1,43_15.csv
,370204138706,Мед БЕРЕСТОВ А. C. Натуральный горный (Россия) 500г,"599,99","469,99",,569.99,1,43_15.csv
,370204184922,Мед БЕРЕСТОВ А.С. Майский избранное ст/б (Россия) 500г,"652,69","514,99",,619.99,1,43_15.csv
,370204200260,"Мед БЕРЕСТОВ А.С. Избранное липовый Башкирская натуральный цвет ст/б (Россия), 500г","973,69","679,99",,924.99,1,43_15.csv
,370204387905,Мед РАЗНОТРАВЬЕ Натуральный (Россия) 500г,"199,89","149,99",,189.89,1,43_15.csv
,370204390598,Мед ЧАСТНАЯ ПАСЕКА с кедровым орехом стекло (Россия) 225г,"945,26","799,99",,897.99,1,43_15.csv
,370204458173,Мед ЧАСТНАЯ ПАСЕКА с ореховым ассорти стекло (Россия) 225г,"384,29","294,99",,364.99,1,43_15.csv
,370204496412,Мед- суфле PERONI Фисташка (Россия) 350г,"352,69","299,99",,334.99,1,43_15.csv
,370204501518,Мед ПОТАПЫЧ Натуральный липовый пл. банка с дозатором (Россия) 500г,"415,79","316,99",,394.99,1,43_15.csv
,370204512418,Мед Натуральный ЛЕСНЫЕ угодья Разнотравье с гречихой (Россия) 700r,"368,42","305,99",,349.99,1,43_15.csv
,370204569877,Мед МАСТЕР МЕДА Разноцветье натуральный ст/б (Россия) 330r,"221,09","178,99",,209.99,1,43_15.csv
,370204708597,"Набор мед PERONI Чистый нектар: Гречишный, Кориандровый, Липовый (Россия) 90г","442,19","377,99",,419.99,1,43_15.csv
,370204708689,Набор мед-суфле PERONI Медовая серия Фестиваль (Россия) 90r,"389,49","336,99",,369.99,1,43_15.csv
,370204709182,"Мед PREMIUM CLUB с орехами ст. (Россия), 225г","305,29","244,99",,289.99,1,43_15.csv
,370204744063,Мед- суфле PERONI Цветочный с сушеной малиной (Россия) 350г,"384,29","326,69",,364.99,1,43_15.csv
,370204744501,Мед ЛЕСНЫЕ угодья Натуральный разнотравье (Россия) 700r,"368,42","305,99",,349.99,1,43_15.csv
,370204745622,Мёд ЧАСТНАЯ ПАСЕКА Горный (Россия) 500г,"368,42","305,99",,349.99,1,43_15.csv
,370204747048,Мед ЧАСТНАЯ ПАСЕКА Фитнес ст/б (Россия) 230г,"359,99","319,99",,341.99,1,43_15.csv
,370204865904,Мед PREMIUM CLUB с миндалем (Россия) 260г,"305,29","244,99",,289.99,1,43_15.csv
,370204866218,Мед PREMIUM CLUB с кедровым орехом (Россия) 260r,"405,29","299,99",,384.99,1,43_15.csv
,370204866228,Мед PREMIUM CLUB с ореховым ассорти (Россия) 260г,"373,69","299,99",,354.99,1,43_15.csv
,370204866229,Мед PREMIUM CLUB с фундуком (Россия) 260г,"347,39","299,99",,329.99,1,43_15.csv
,370204943953,Мед ЧАСТНАЯ ПАСЕКА Таежный (Россия) 500r,"368,42","234,99",,349.99,1,43_15.csv
